lo/gos	lo/gos	n-s---mn-
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
tri/etes	trie/ths	n-s----v-
tri/etes	trie/ths	n-s---n--
me\n	me/n	g--------
e)/lhqe	lanqa/nw	v3s-ia---
do/lw|	do/los	n-s---md-
kai\	kai/	c--------
e)/peiqen	pei/qw	v3s-ia---
o(/te	o(/ste	n-s---n--
o(/te	o(/te	c--------
te/traton	te/tartos	n-s---ma-
te/traton	te/tartos	n-s---n--
te/traton	te/tratos	n-s---ma-
te/traton	te/tratos	n-s---n--
h)=lqen	e)/rxomai	v3saia---
h)=lqen	e)/rxomai	v3saia---
e)/tos	e)/tos	n-s---n--
kai\	kai/	c--------
e)ph/luqon	e)pe/rxomai	v3paia---
e)ph/luqon	e)pe/rxomai	v1saia---
w(=rai	w(/ra	n-p---f--
kai\	kai/	c--------
to/te	to/te	x--------
dh/	dh/	g--------
tis	tis	n-s----n-
e)/eipe	ei)=pon	v3saia---
e)/eipe	ei)=pon	v3saia---
e)/eipe	ei)=pon	v3saia---
gunaikw=n	gunaiko/w	v--pna---
gunaikw=n	gunh/	n-p---fg-
h(\	h(/	l-s---f--
h(\	h(/	n-s---fn-
sa/fa	sa/fa	x--------
h)/|dh	oi)=da	v1slia---
h)/|dh	oi)=da	v3slia---
kai\	kai/	c--------
th/n	o(	l-s---fa-
e)feu/romen	e)feuri/skw	v1pasa---
e)feu/romen	e)feuri/skw	v1paia---
e)feu/romen	e)feuri/skw	v1paia---
a)glao\n	a)glao/n	n-s---ma-
a)glao\n	a)glao/n	n-s---n--
a)glao\n	a)glao/n	n-s----a-
a)glao\n	a)glao/n	n-s---n--
i(sto/n	i(sto/s	n-s---ma-
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
to\	to/	l-s---n--
me\n	me/n	g--------
e)cete/lesse	e)ktele/w	v3saia---
kai\	kai/	c--------
ou)k	ou)	x--------
a)na/gkhs	a)na/gkh	n-s---fg-
soi\	soi/	n-p---m--
soi\	soi	n2s----d-
soi\	soi/	n2s----d-
w(=de	w(=de	x--------
mnhsth=res	mnhsth/r	n-p---m--
u(pokri/nontai	u(pokri_/nontai	v3ppie---
ei)dh=|s	oi)=da	v2srsa---
au)to\s	au)to/s	n-s---mn-
sw=|	so/s	n-s----d-
qumw=|	qu_mw=|	n-s---md-
ei)dw=si	oi)=da	v3prsa---
de\	de/	g--------
pa/ntes	pa=s	n-p---m--
mhte/ra	mh/thr	n-s---fa-
sh\n	sh/n	n-s---ma-
sh\n	sh/n	n-s---fa-
a)po/pemyon	a)pope/mpw	v2sama---
a)/nwxqi	a)/nwga	v2srma---
de/	de/	g--------
min	min	n3s----a-
game/esqai	game/w	v--fnm---
game/esqai	game/w	v--pne---
tw=|	o(	l-s----d-
tw=|	ti/s	n-s----d-
tw=|	tis	n-s----d-
tw=|	tw=|	x--------
o(/tew/|	o(/tew|	n-s----d-
te	te	g--------
path\r	path/r	n-s---mn-
ke/letai	ke/lomai	v3spie---
kai\	kai/	c--------
a(nda/nei	a(nda/nw	v2spie---
a(nda/nei	a(nda/nw	v3spia---
au)th=|	au)to/s	n-s---fd-
ei)	ei)	c--------
a)nih/sei	a)nia/omai	v2sfie---
a)nih/sei	a_)nih/sei	v2stie---
a)nih/sei	a)nia/omai	v2sfie---
a)nih/sei	a)ni_h/sei	v2stie---
a)nih/sei	a)nia/w	v3sasa---
a)nih/sei	a)nia/w	v2sfim---
a)nih/sei	a)nia/w	v3sfia---
a)nih/sei	a_)nih/sei	v2stie---
a)nih/sei	a_)nih/sei	v3stia---
ge	ge	g--------
polu\n	polu/n	n-s---ma-
xro/non	xro/nos	n-s---ma-
ui(=as	ui(o/s	n-p---ma-
a)xaiw=n	a)xaia/	n-p---fg-
ta\	ta/	l-p---na-
ta\	ta/	l-p---n--
ta\	ta_/	l-d---fa-
ta\	ta_/	l-d---f--
ta\	ta/	n-p---n--
a)na\	a)na/	r--------
qumo/n	qu_mo/n	n-s---ma-
o(/	o(	l-s---mn-
o(/	o(/s	n-s---n--
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
pe/ri	peri/	r--------
dw=ken	di/dwmi	v3saia---
e)/rga	e)/rgon	n-p---n--
e)pi/stasqai	e)fi/sthmi	v--pne---
e)pi/stasqai	e)pi/stamai	v--pne---
perikalle/a	perikallh/s	n-p---n--
perikalle/a	perikallh/s	n-s----a-
kai\	kai/	c--------
fre/nas	frh/n	n-p---fa-
e)sqla\s	e)sqla_/s	n-p---fa-
ke/rdea/	ke/rdea	n-p---n--
ou)/	ou)	x--------
pw/	pw	g--------
a)kou/omen	a_)kou/omen	v1p-ia---
a)kou/omen	a)kou/w	v1ppia---
a)kou/omen	a)kou/w	v1p-ia---
ou)	ou)	x--------
de\	de/	g--------
palaiw=n	palaio/s	n-p---fg-
palaiw=n	palaio/s	n-p----g-
palaiw=n	palaio/w	v--pna---
ta/wn	ta_/wn	l-p----g-
ai(\	ai(/	l-p---f--
ai(\	ai(/	n-p---fn-
pa/ros	pa/ros	x--------
pa/ros	pa/ros	r--------
h)=san	ei)mi/	v3p-ia---
e)uplokami=des	e)uplokami/s	n-p---f--
a)xaiai/	a)xaia/	n-p---f--
turw/	tu_rw/	n-d---m--
te	te	g--------
e)uste/fano/s	e)uste/fanos	n-s----n-
te	te	g--------
ta/wn	ta_/wn	l-p----g-
ou)/	ou)	x--------
tis	tis	n-s----n-
o(moi=a	o(/moios	n-p---n--
o(moi=a	o(/moios	n-p---n--
noh/mata	no/hma	n-p---n--
h)/|dh	oi)=da	v1slia---
h)/|dh	oi)=da	v3slia---
a)ta\r	a)ta/r	g--------
me\n	me/n	g--------
tou=to/	tou=to	n-s---n--
e)nai/simon	e)nai/simos	n-s----a-
e)nai/simon	e)nai/simos	n-s---n--
ou)k	ou)	x--------
e)no/hse	noe/w	v3saia---
to/fra	to/fra	x--------
ga\r	ga/r	g--------
ou)=n	ou)=n	g--------
bi/oto/n	bi/oton	n-s---ma-
te	te	g--------
teo\n	teo/n	n-s---ma-
teo\n	teo/n	n-s---n--
kai\	kai/	c--------
e)/dontai	e)/dw	v3pfim---
e)/dontai	e)/dw	v3ppie---
e)/dontai	e)sqi/w	v3pfim---
o)/fra	o)/fra	c--------
ke	a)/n1	g--------
kei/nh	e)kei=nos	n-s---f--
kei/nh	kei=nos	n-s---f--
tou=ton	ou(=tos	n-s---ma-
e)/xh|	e)/xhi	n-s---md-
e)/xh|	e)/xw	v2spse---
e)/xh|	e)/xw	v2spie---
e)/xh|	e)/xw	v3spsa---
no/on	no/os	n-s---ma-
o(/n	o(/s	n-s---ma-
o(/n	o(/s	n-s---na-
tina/	tina	n-s----a-
tina/	tina	n-p---n--
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
nu=n	nu=n	x--------
e)n	e)n	r--------
e)n	ei)s	r--------
sth/qessi	sth_/qessi	n-p---nd-
tiqei=si	ti/qhmi	v3ppia---
qeoi/	qeo/s	n-p---m--
me/ga	me/gas	n-s---n--
me\n	me/n	g--------
kle/os	kle/os	n-s---n--
au)th=|	au)to/s	n-s---fd-
au)ta\r	au)ta/r	g--------
soi/	so/s	n-p---m--
soi/	soi	n2s----d-
soi/	su/	n2s----d-
ge	ge	g--------
poqh\n	poqh/n	n-s---fa-
pole/os	polu/s	n-s---mg-
bio/toio	bi/otos	n-s---mg-
h(mei=s	e)gw/	n1p------
ou)/	ou)	x--------
e)pi\	e)pi/	r--------
e)/rga	e)/rgon	n-p---n--
pa/ros	pa/ros	x--------
pa/ros	pa/ros	r--------
i)/men	ei)=mi	v1ppia---
i)/men	ei)=mi	v--pna---
ou)/	ou)	x--------
te	te	g--------
ph|	ph	g--------
a)/llh|	a)/llh|	x--------
a)/llh|	a)/llos	n-s---fd-
pri/n	pri/n	x--------
au)th\n	au)th/n	n-s---fa-
gh/masqai	game/w	v--anm---
a)xaiw=n	a)xaia/	n-p---fg-
w(=|	o(/s	n-s----d-
e)qe/lh|si	e)qe/lw	v3spsa---
ou)/	ou)	x--------
pws	pws	g--------
e)/sti	e)sti	v3spia---
do/mwn	do/mos	n-p---mg-
do/mwn	doma/w	v3p-ia---
do/mwn	doma/w	v1s-ia---
a)e/kousan	a)e/kwn	n-s---fa-
a)pw=sai	a)pwqe/w	v2srie---
a)pw=sai	a)pwqe/w	v--ana---
h(/	o(	l-s---f--
h(/	o(/s	n-s---fn-
h(/	o(	l-s---f--
h(/	o(/s	n-s---fn-
e)/qreye	tre/fw	v3saia---
path\r	path/r	n-s---mn-
e)mo\s	e)mo/s	n-s---mn-
a)/lloqi	a)/lloqi	x--------
gai/hs	gai=a	n-s---fg-
gai/hs	gai_/hs	n-s---fg-
zw/ei	zw/w	v2spie---
zw/ei	zw/w	v3spia---
o(/	o(	l-s---mn-
o(/	o(/s	n-s---n--
h)=	ei)mi/	v1s-ia---
h)=	h)=	x--------
h)=	h)mi/	v3s-ia---
te/qnhke	qnh/skw	v2srma---
te/qnhke	qnh/skw	v3sria---
kako\n	kako/n	n-s---ma-
kako\n	kako/n	n-s---n--
de/	de/	g--------
me	e)gw/	n1s----a-
a)poti/nein	a)poti/nw	v--pna---
a)poti/nein	a)poti_/nein	v--pna---
ai)/	ai)/	x--------
ai)/	ei)	c--------
au)to\s	au)to/s	n-s---mn-
e(kw\n	e(kw/n	n-s---mn-
a)po\	a)po/	r--------
mhte/ra	mh/thr	n-s---fa-
pe/myw	pe/mpw	v1sasa---
pe/myw	pe/mpw	v2saim---
pe/myw	pe/mpw	v1sfia---
e)k	e)k	r--------
ga\r	ga/r	g--------
tou=	o(	l-s----g-
tou=	ti/s	n-s----g-
tou=	tis	n-s----g-
patro\s	patro/s	n-s---mg-
kaka\	kaka/	n-p---n--
kaka\	kaka_/	n-d---f--
kaka\	kaka_/	n-s---f--
pei/somai	pa/sxw	v1sfim---
pei/somai	pei/qw	v1sasm---
pei/somai	pei/qw	v1sfim---
a)/lla	a)/llos	n-p---n--
a)/lla	a)/lla_	n-d---f--
a)/lla	a)/lla_	n-s---f--
de\	de/	g--------
dai/mwn	dai/mwn	n-s------
dw/sei	di/dwmi	v2sfim---
dw/sei	di/dwmi	v3sfia---
e)pei\	e)pei/	c--------
mh/thr	mh/thr	n-s---fn-
stugera\s	stugera_/s	n-p---fa-
e)rinu=s	*)erinu/s	n-p---fa-
e)rinu=s	*)erinu/s	n-p---f--
oi)/kou	oi)_/kou	n-s---mg-
ne/mesis	ne/mesis	n-s---fn-
de/	de/	g--------
moi	e)gw/	n1s----d-
e)c	e)k	r--------
a)nqrw/pwn	a)/nqrwpos	n-p---mg-
e)/ssetai	e)/ssomai	v3spie---
e)/ssetai	ei)mi/	v3sfim---
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
ou)	ou)	x--------
tou=ton	ou(=tos	n-s---ma-
e)gw/	e)gw/	n1s------
pote	pote/	g--------
mu=qon	mu=qos	n-s---ma-
e)ni/yw	e)ne/pw	v1sfia---
e)ni/yw	e)ni/ptw	v1sasa---
e)ni/yw	e)ni/ptw	v1sfia---
e)ni/yw	e)ni/ptw	v2saim---
e)ni/yw	e)ni_/yw	v2saim---
e)ni/yw	ni/zw	v2saim---
u(me/teros	u(_me/teros	n-s---mn-
ei)	ei)	c--------
me\n	me/n	g--------
qumo\s	qu_mo/s	n-s---mn-
nemesi/zetai	nemesi/zomai	v3spie---
au)tw=n	au)to/s	n-p---ng-
au)tw=n	au)to/s	n-p---fg-
au)tw=n	au)to/s	n-p---mg-
e)/cite/	e)/cite	v2ppma---
e)/cite/	e)/cite	v2ppia---
moi	e)gw/	n1s----d-
mega/rwn	me/garon	n-p---ng-
a)/llas	a)/lla_s	n-p---fa-
a)/llas	a)/lla_s	n-s---fg-
a)legu/nete	a_)legu_/nete	v2p-ia---
a)legu/nete	a)legu_/nete	v2ppma---
a)legu/nete	a)legu_/nete	v2ppia---
a)legu/nete	a)legu_/nete	v2pasa---
a)legu/nete	a)legu_/nete	v2p-ia---
dai=tas	dai/s3	n-p---fa-
u(ma\	u(_ma/	n-p---n--
u(ma\	u(_ma_/	n-d---f--
u(ma\	u(_ma_/	n-s---f--
kata\	kata/	r--------
oi)/kous	oi)_/kous	n-p---ma-
ei)	ei)	c--------
u(mi=n	su/	n2p----d-
doke/ei	doke/w	v2spie---
doke/ei	doke/w	v3spia---
to/de	o(/de	n-s---n--
lwi/teron	lwi/wn	n-s---ma-
lwi/teron	lwi/wn	n-s---n--
kai\	kai/	c--------
a)/meinon	a)mei/nwn	n-s----v-
a)/meinon	a)mei/nwn	n-s---n--
e)/mmenai	ei)mi/	v--pna---
a)ndro\s	a)ndro/s	n-s---mg-
e(no\s	e(no/s	n-s----g-
bi/oton	bi/otos	n-s---ma-
nh/poinon	nh/poinos	n-s----a-
nh/poinon	nh/poinos	n-s---n--
o)le/sqai	o)/llumi	v--anm---
e)gw\	e)gw/	n1s------
de\	de/	g--------
qeou\s	qeou/s	n-p---ma-
e)pibw/somai	e)piboa/w	v1sasm---
e)pibw/somai	e)piboa/w	v1sfim---
ai)e\n	ai)e/n	x--------
ai)/	ai)/	x--------
ai)/	ei)	c--------
ke/	ke	g--------
poqi	poqi	x--------
dw=|si	di/dwmi	v3sasa---
pali/ntita	pali/ntitos	n-p---n--
e)/rga	e)/rgon	n-p---n--
gene/sqai	gi/gnomai	v--anm---
nh/poinoi/	nh/poinoi	n-p------
ken	a)/n1	g--------
e)/peita	e)/peita	x--------
do/mwn	do/mos	n-p---mg-
do/mwn	doma/w	v3p-ia---
do/mwn	doma/w	v1s-ia---
e)/ntosqen	e)/ntosqe	x--------
o)/loisqe	o)/llumi	v2paom---
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
fa/to	fhmi/	v3s-ie---
fa/to	fhmi/	v3saim---
thle/maxos	thle/maxos	n-s----n-
tw=|	o(	l-s----d-
tw=|	ti/s	n-s----d-
tw=|	tis	n-s----d-
tw=|	tw=|	x--------
ai)etw\	ai)etw/	n-d---m--
eu)ru/opa	eu)ru/opa	n-s---m--
eu)ru/opa	eu)ru/opa	n-s---ma-
u(yo/qen	u(yo/qen	x--------
e)k	e)k	r--------
korufh=s	korufh/	n-s---fg-
o)/reos	o)/ros	n-s---ng-
proe/hke	pro+e/hke	v3saia---
pe/tesqai	pe/tomai	v--pne---
tw\	tw/	l-d---f--
tw\	tw/	l-d----a-
tw\	tw/	l-d------
tw\	tw/	x--------
e(/ws	e(/ws	c--------
e(/ws	h)w/s	n-p---fa-
e(/ws	h)w/s	n-p---f--
e(/ws	h)w/s	n-s---fg-
e(/ws	h)w/s	n-s---fn-
me/n	me/n	g--------
e)pe/tonto	pe/tomai	v3p-ie---
meta\	meta/	r--------
pnoih=|s	pnoh/	n-p---fd-
a)ne/moio	a)/nemos	n-s---mg-
plhsi/w	pi/mplhmi	v1sfia---
plhsi/w	plh/sios	n-d------
plhsi/w	plh/sios	n-s----g-
plhsi/w	plhsi/os	n-d------
plhsi/w	plhsi/os	n-s----g-
a)llh/loisi	a)llh/lwn	n-p---nd-
a)llh/loisi	a)llh/lwn	n-p---md-
pteru/gessin	pte/ruc	n-p---fd-
o(/te	o(/ste	n-s---n--
o(/te	o(/te	c--------
dh\	dh/	g--------
me/sshn	me/sos	n-s---fa-
a)gorh\n	a)gorh/n	n-s---fa-
polu/fhmon	polu/fhmos	n-s----a-
polu/fhmon	polu/fhmos	n-s---n--
i(ke/sqhn	i_(ke/sqhn	v3daim---
i(ke/sqhn	i(kne/omai	v3daim---
tinaca/sqhn	tina/ssw	v3daim---
ptera\	ptera/	n-p---n--
pukna/	pukno/s	n-p---n--
pukna/	pukna_/	n-d---f--
pukna/	pukna_/	n-s---f--
e)s	ei)s	r--------
i)de/thn	ei)=don	v3daia---
pa/ntwn	pa=s	n-p----g-
kefala/s	kefala_/s	n-p---fa-
o)/ssonto	o)/ssomai	v3p-ie---
o)/leqron	o)/leqros	n-s---ma-
o)nu/xessi	o)/nuc	n-p---md-
pareia\s	pareia_/s	n-p---fa-
pareia\s	pareia/s	n-s---fn-
a)mfi/	a)mfi/	r--------
te	te	g--------
deira\s	deira/s	n-s---fn-
deira\s	deira_/s	n-p---fa-
deciw\	deciw/	n-d------
h)/ican	a)i/ssw	v3paia---
h)/ican	h)/i_+can	v3paia---
dia/	dia/	r--------
oi)ki/a	oi)ki/a_	n-d---f--
oi)ki/a	oi)ki/a_	n-s---f--
oi)ki/a	oi)ki/on	n-p---n--
kai\	kai/	c--------
po/lin	po/lis	n-s---fa-
au)tw=n	au)to/s	n-p---ng-
au)tw=n	au)to/s	n-p---fg-
au)tw=n	au)to/s	n-p---mg-
qa/mbhsan	qambe/w	v3paia---
o)/rniqas	o)/rnis	n-p----a-
e)pei\	e)pei/	c--------
i)/don	ei)=don	v3paia---
i)/don	ei)=don	v1saia---
o)fqalmoi=sin	o)fqalmo/s	n-p---md-
w(/rmhnan	o(rmai/nw	v3paia---
a)na\	a)na/	r--------
qumo\n	qu_mo/n	n-s---ma-
a(/	a_(/	l-s---fn-
a(/	o(/s	n-p---na-
a(/	o(/s	n-p---nn-
a(/	a(_/	n-d---fa-
a(/	a(_/	n-d---fn-
a(/	a(_/	n-s---fn-
per	pe/r	g--------
tele/esqai	te/llw	v--fnm---
tele/esqai	tele/w	v--fnm---
tele/esqai	tele/w	v--pne---
e)/mellon	me/llw	v3p-ia---
e)/mellon	me/llw	v1s-ia---
toi=si	o(	l-p----d-
toi=si	ti/s	n-p----d-
de\	de/	g--------
kai\	kai/	c--------
mete/eipe	metei=pon	v3saia---
mete/eipe	metei=pon	v3saia---
mete/eipe	metei=pon	v3saia---
ge/rwn	ge/rwn	n-s---mn-
h(/rws	h(/rws	n-p---ma-
h(/rws	h(/rws	n-p---m--
h(/rws	h(/rws	n-s---mg-
h(/rws	h(/rws	n-s---mn-
h(/rws	h(/rws	n-p---m--
h(/rws	h(/rws	n-s---m--
h(/rws	h(/rws	n-p---ma-
h(/rws	h(/rws	n-p---mn-
o(	o(	l-s---mn-
ga\r	ga/r	g--------
oi)=os	oi)=os	n-s---mn-
o(mhliki/hn	o(mhliki/a	n-s---fa-
e)ke/kasto	kai/numai	v3slie---
o)/rniqas	o)/rnis	n-p----a-
gnw=nai	gignw/skw	v--ana---
kai\	kai/	c--------
e)nai/sima	e)nai/simos	n-p---n--
muqh/sasqai	mu_qh/sasqai	v--ane---
muqh/sasqai	muqe/w	v--anm---
o(/	o(	l-s---mn-
o(/	o(/s	n-s---n--
sfin	sfei=s	n-p----d-
e)u\	e)u/+	x--------
a)gorh/sato	a_)gorh/sato	v3saim---
a)gorh/sato	a)gora/omai	v3saim---
kai\	kai/	c--------
mete/eipe	metei=pon	v3saia---
mete/eipe	metei=pon	v3saia---
mete/eipe	metei=pon	v3saia---
to\n	to/n	l-s---ma-
pa/i+s	pa/is	n-s----n-
a)nti/on	a)nti/on	n-s---n--
a)nti/on	a)nti/os	n-s---ma-
a)nti/on	a)nti/os	n-s---n--
hu)/da	hu)/da_	v3s-ia---
to\n	to/n	l-s---ma-
au)=	au(=	x--------
au)=	au)=	x--------
thle/maxos	thle/maxos	n-s----n-
a)nti/on	a)nti/on	n-s---n--
a)nti/on	a)nti/os	n-s---ma-
a)nti/on	a)nti/os	n-s---n--
hu)/da	hu)/da_	v3s-ia---
h)=	ei)mi/	v1s-ia---
h)=	h)=	x--------
h)=	h)mi/	v3s-ia---
toi	su/	n2s----d-
toi	toi	g--------
o(/	o(	l-s---mn-
o(/	o(/s	n-s---n--
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
e(/zeto	e(/zomai	v3saim---
e(/zeto	e(/zomai	v3s-ie---
toi=si	o(	l-p----d-
toi=si	ti/s	n-p----d-
a)ne/sth	a)ni/sthmi	v1slia---
a)ne/sth	a)ni/sthmi	v3saia---
o(/s	o(/s	n-s---mn-
a)mu/monos	a)mu_/monos	n-s----g-
h)=en	ei)mi/	v3s-ia---
e(tai=ros	e(tai=ros	n-s---mn-
kai\	kai/	c--------
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
e)n	e)n	r--------
e)n	ei)s	r--------
nhusi\n	nhusi/n	n-p---fd-
e)pe/trepen	e)pitre/pw	v3s-ia---
oi)=kon	oi)=kos	n-s---ma-
a(/panta	a(/pas	n-p---n--
a(/panta	a(/pas	n-s---ma-
pei/qesqai/	pei/qesqai	v--pne---
te	te	g--------
ge/ronti	ge/rwn	n-s---md-
kai\	kai/	c--------
e)/mpeda	e)/mpeda	x--------
e)/mpeda	e)/mpedos	n-p---n--
pa/nta	pa=s	n-s---ma-
pa/nta	pa=s	n-p---n--
fula/ssein	fula/ssw	v--pna---
fula/ssein	fu_la/ssein	v--fna---
o(/	o(	l-s---mn-
o(/	o(/s	n-s---n--
sfin	sfei=s	n-p----d-
e)u\	e)u/+	x--------
a)gorh/sato	a_)gorh/sato	v3saim---
a)gorh/sato	a)gora/omai	v3saim---
kai\	kai/	c--------
mete/eipen	metei=pon	v3saia---
mete/eipen	metei=pon	v3saia---
mete/eipen	metei=pon	v3saia---
to\n	to/n	l-s---ma-
a)nti/on	a)nti/on	n-s---n--
a)nti/on	a)nti/os	n-s---ma-
a)nti/on	a)nti/os	n-s---n--
hu)/da	hu)/da_	v3s-ia---
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
e)fw/nhsen	fwne/w	v3saia---
lu=sen	lu/w	v3saia---
a)gorh\n	a)gorh/n	n-s---fa-
ai)yhrh/n	ai)yhro/s	n-s---fa-
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
me\n	me/n	g--------
e)ski/dnanto	ski/dnhmi	v3p-ie---
e(a\	e(a/	n-p---n--
e(a\	e(a_/	n-d---f--
e(a\	e(a_/	n-s---f--
pro\s	pro/s	r--------
e(/kastos	e(/kastos	n-s---mn-
mnhsth=res	mnhsth/r	n-p---m--
e)s	ei)s	r--------
i)/san	ei)=mi	v3p-ia---
i)/san	i)/sa_n	n-s---fa-
i)/san	i)_/sa_n	n-s---fa-
i)/san	oi)=da	v3plia---
qei/ou	qei_/ou	n-s----g-
qei/ou	qei_/ou	n-s---mg-
qei/ou	qeio/w	v2spma---
qei/ou	qeio/w	v3s-ia---
thle/maxos	thle/maxos	n-s----n-
a)pa/neuqe	a)pa/neuqe	x--------
e)pi\	e)pi/	r--------
qi=na	qi/s	n-s----a-
qala/sshs	qa/lassa	n-s---fg-
xei=ras	xei/r	n-p---fa-
polih=s	poli/zw	v2sfia---
polih=s	polia/	n-s---fg-
polih=s	polia/zw	v2sfia---
polih=s	polio/s	n-s---fg-
a(lo\s	a(lo/s	n-s----g-
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
sxedo/qen	sxedo/qen	x--------
de/	de/	g--------
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
h)=lqen	e)/rxomai	v3saia---
h)=lqen	e)/rxomai	v3saia---
h)me\n	h)me/n	c--------
de/mas	de/ma_s	n-s---ng-
de/mas	de/mas	n-s---n--
h)de\	h)de/	c--------
kai\	kai/	c--------
au)dh/n	au)dh/	n-s---fa-
kai/	kai/	c--------
min	min	n3s----a-
e)/pea	e)/pos	n-p---n--
ptero/enta	ptero/eis	n-p---n--
ptero/enta	ptero/eis	n-s---ma-
proshu/da	proshu/da_	v3s-ia---
w(\s	w(/s	n-p---ma-
w(\s	w(/s	c--------
w(\s	w(/s	x--------
kou/rh	e)pikoure/w	v2spma---
kou/rh	e)pikoure/w	v3s-ia---
kou/rh	ko/rh	n-s---f--
ou)	ou)	x--------
e)/ti	e)/ti	x--------
dh\n	dh/n	x--------
thle/maxos	thle/maxos	n-s----n-
pare/mimnen	parami/mnw	v3s-ia---
e)pei\	e)pei/	c--------
qeou=	qea/omai	v2spme---
qeou=	qea/omai	v2s-ie---
qeou=	qea/w	v2spme---
qeou=	qea/w	v2s-ie---
qeou=	qeo/s	n-s---mg-
e)/kluen	e)klu/w	v3s-ia---
e)/kluen	e)/klu_en	v3s-ia---
e)/kluen	klu/w	v3saia---
e)/kluen	klu/w	v3s-ia---
au)dh/n	au)dh/	n-s---fa-
bh=	bai/nw	v3saia---
bh=	bh=	x--------
i)e/nai	ei)=mi	v--pna---
pro\s	pro/s	r--------
dw=ma	dw=ma	n-s---n--
fi/lon	fi/los	n-s---ma-
fi/lon	fi/los	n-s---n--
h)=tor	h)=tor	n-s---nv-
h)=tor	h)=tor	n-s---na-
h)=tor	h)=tor	n-s---nn-
eu(=re	eu(ri/skw	v3saia---
eu(=re	eu(ri/skw	v2sama---
eu(=re	eu(ri/skw	v3saia---
eu(=re	eu(ri/skw	v3saia---
eu(=re	eu(ri/skw	v3saia---
a)/ra	a)/ra	g--------
a)/ra	a)/ron	n-p---n--
a)/ra	a)/ra_	n-p---n--
mnhsth=ras	mnhsth/r	n-p---ma-
a)gh/noras	a)gh/nwr	n-p----a-
e)n	e)n	r--------
e)n	ei)s	r--------
mega/roisin	me/garon	n-p---nd-
ai)=gas	ai)/c	n-p----a-
sia/lous	si/alos	n-p---ma-
sia/lous	sialo/w	v2s-ia---
e)n	e)n	r--------
e)n	ei)s	r--------
au)lh=|	au)le/w	v2spse---
au)lh=|	au)le/w	v2spie---
au)lh=|	au)le/w	v3spsa---
au)lh=|	au)lh/	n-s---fd-
a)nti/noos	a)nti/noos	n-s----n-
i)qu\s	i)qu/s	n-s---mn-
i)qu\s	i)qu/s	x--------
i)qu\s	i)qu/s	n-s---mn-
ki/e	ki/w	v2spma---
ki/e	ki/w	v3s-ia---
thlema/xoio	thle/maxos	n-s----g-
thlema/xoio	thlema/xos	n-s----g-
e)/n	e)n	r--------
e)/n	ei)mi/	v3p-ia---
e)/n	ei)s	r--------
a)/ra	a)/ra	g--------
a)/ra	a)/ron	n-p---n--
a)/ra	a)/ra_	n-p---n--
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
fu=	fu/w	v3saia---
fu=	fu=	x--------
xeiri/	xei/r	n-s---fd-
xeiri/	xeiri/s	n-s---fv-
e)/pos	e)/pos	n-s---n--
e)/k	e)k	r--------
o)no/maze	o)noma/zw	v2spma---
o)no/maze	o)noma/zw	v3s-ia---
to\n	to/n	l-s---ma-
au)=	au(=	x--------
au)=	au)=	x--------
thle/maxos	thle/maxos	n-s----n-
a)nti/on	a)nti/on	n-s---n--
a)nti/on	a)nti/os	n-s---ma-
a)nti/on	a)nti/os	n-s---n--
hu)/da	hu)/da_	v3s-ia---
h)=	ei)mi/	v1s-ia---
h)=	h)=	x--------
h)=	h)mi/	v3s-ia---
r(a	a)/ra	g--------
kai\	kai/	c--------
e)k	e)k	r--------
xeiro\s	xeiro/s	n-s---fg-
xei=ra	xei/r	n-s---fa-
a)ntino/oio	a)nti/noos	n-s----g-
r(ei=a	r(ei=a	x--------
mnhsth=res	mnhsth/r	n-p---m--
de\	de/	g--------
do/mon	do/mos	n-s---ma-
ka/ta	ka/tos	n-p---n--
ka/ta	kata/	r--------
dai=ta	dai/s3	n-s---fa-
dai=ta	dai/ths	n-s---mv-
dai=ta	dai/ths	n-s---mn-
pe/nonto	pe/nomai	v3p-ie---
oi(	e(/	n-s----d-
oi(	o(	l-p---m--
e)pelw/beuon	e)pilwbeu/w	v3p-ia---
e)pelw/beuon	e)pilwbeu/w	v1s-ia---
kai\	kai/	c--------
e)kerto/meon	kertome/w	v3p-ia---
e)kerto/meon	kertome/w	v1s-ia---
e)pe/essin	e)/pos	n-p---nd-
w(=de	w(=de	x--------
de/	de/	g--------
tis	tis	n-s----n-
ei)/peske	ei)=pon	v3saia---
